Area,Bedrooms,Bathrooms,Floors,Parking,Age,Price
1899,5,1,1,1,6,13588400
3915,3,2,2,2,17,25418058
942,1,4,3,2,16,7084457
2622,2,2,3,0,10,16163528
1056,3,1,1,0,20,6839411
1678,3,1,3,2,17,11645787
2537,5,3,3,1,7,17920169
862,1,1,2,1,27,4922016
2995,2,1,2,0,27,17830522
1757,3,1,3,2,11,11676887
2341,2,2,3,1,23,14367265
2809,4,3,3,1,0,19799179
2350,3,2,1,1,19,14941921
2672,3,3,2,1,29,16716160
1410,4,2,1,0,24,9366464
744,5,1,2,1,20,6158472
1041,3,2,2,1,11,7656492
3032,2,2,2,2,26,18912832
2669,1,3,3,2,25,16817109
2672,2,3,2,0,28,15980427
2072,5,2,1,0,5,14757238
2717,1,3,2,0,2,18000179
623,2,3,1,0,4,5441636
3606,2,3,2,1,13,23280883
3658,4,4,2,2,11,24711955
3193,5,3,3,1,12,21753817
2231,4,4,1,1,12,15503086
1285,1,4,2,1,28,8304830
2543,4,3,2,2,16,17240240
2748,5,2,1,0,23,18057941
2916,3,3,2,0,26,18760237
1296,3,1,3,2,14,9103705
576,1,2,1,2,5,4802269
558,3,4,3,0,11,5293241
2978,4,4,1,1,1,20907782
3185,1,2,1,0,3,20358102
2023,5,2,1,2,19,14168983
2436,1,3,2,0,24,14622518
2656,1,4,1,0,24,16415957
3555,2,1,1,0,20,21883931
1801,2,3,1,2,11,12411486
567,1,2,3,2,2,4622407
3640,3,4,1,0,16,23766706
3736,2,2,2,0,5,23971672
2852,5,2,1,1,23,18802850
2432,4,2,1,1,16,16164019
3221,2,3,3,0,26,19910524
864,1,1,2,2,16,5122441
1320,3,1,2,1,10,8733327
1902,4,4,2,0,22,12974605
2890,2,2,1,1,6,18960629
1446,3,1,1,1,1,9975099
3446,3,2,2,1,18,21402925
2077,3,4,2,2,1,15125179
1877,1,2,3,0,21,11084007
1939,5,1,2,2,28,12809634
3680,3,2,1,2,12,23810332
1261,4,1,1,1,23,9025273
840,2,4,1,0,23,6203941
3489,4,2,3,1,15,22686132
882,1,1,2,2,16,6040644
1503,1,4,1,2,10,10532820
2056,4,2,3,0,8,14056776
799,5,4,3,2,26,7153324
638,1,1,1,2,23,3510278
858,1,2,3,0,8,6149019
1335,4,2,3,1,28,8900776
2022,1,2,1,0,13,12142622
3956,5,4,3,2,12,26912520
2127,5,4,1,0,24,15083660
2482,5,1,1,1,10,16697693
1803,2,3,3,2,11,12578213
3030,5,2,1,1,21,20304125
1408,5,2,1,1,2,10782533
1634,2,1,2,0,0,10766163
3413,3,2,1,1,26,20971815
2686,1,4,2,0,7,16953165
1495,5,4,2,0,25,10454337
2982,1,2,2,1,18,17759060
3056,4,2,2,0,12,20202896
2820,1,4,3,0,6,18680297
3670,2,2,3,1,12,22781213
2651,1,4,1,2,25,16946641
1737,1,3,1,0,5,11669120
2284,1,3,1,0,2,14872085
3309,3,2,3,1,5,21202993
3334,3,2,2,0,27,20442539
664,4,2,3,1,2,6437747
1498,2,4,3,2,12,10898956
3067,1,3,1,2,12,20054303
1807,1,3,1,1,29,10885876
3064,1,1,1,2,24,18253750
1156,1,1,2,1,12,7773369
3160,3,2,2,0,0,20637744
2711,4,4,3,2,28,18179147
2409,5,2,2,0,7,16995754
2546,2,3,1,0,4,17030719
2611,1,2,2,1,19,15719390
3662,4,2,2,2,16,23542947
1640,5,3,2,2,8,12902726
2389,4,3,2,0,12,15910221
766,3,3,1,0,24,5075369
2345,5,3,1,1,12,16924566
2208,4,1,3,2,4,15217719
3711,3,4,3,1,13,24367187
2793,4,4,3,1,10,19158451
2942,4,3,2,1,24,18796265
2010,5,4,2,2,25,14176852
975,3,4,1,1,13,8156244
1476,1,4,3,2,24,9824810
1707,2,4,1,1,6,11780383
1543,5,3,3,0,23,10971890
2460,3,2,3,1,16,15797076
1057,4,2,3,1,3,8394020
1517,3,2,2,2,9,10670247
2105,2,1,3,0,9,12828966
1382,2,4,3,0,14,9587911
2694,1,3,2,2,19,16559580
1165,1,3,3,2,11,7982788
3875,2,1,2,0,8,24162059
3167,5,3,2,2,2,21973162
2271,5,2,1,0,14,15396257
3367,4,1,2,1,11,21590343
1363,1,3,2,1,25,8605816
1081,4,1,2,0,14,7670993
3570,1,1,3,0,25,21360991
1194,2,3,1,1,0,9283197
1751,5,2,3,1,14,12331231
3673,5,3,2,0,10,24474976
2110,2,4,2,2,4,15387291
3988,4,4,1,2,6,27380261
1739,4,3,1,0,11,12140738
2954,3,2,2,2,19,18664640
898,1,4,2,1,24,6261500
2446,4,4,3,1,5,17466021
1214,2,3,2,2,21,8518827
1203,4,3,3,0,2,9890455
3308,5,3,1,1,9,22703423
3046,1,1,3,1,25,18340120
2214,3,1,2,1,20,13618732
2472,1,1,3,2,25,15243285
3521,5,3,3,0,21,22709403
581,5,2,1,2,29,4782031
1103,5,4,3,0,3,9921765
2470,5,1,2,0,12,16182352
2210,2,2,3,2,18,14246676
2546,3,3,3,1,4,17363474
3319,5,1,3,0,22,20871046
1402,5,3,2,2,26,10170539
864,4,2,3,1,21,6493272
662,3,1,2,0,17,4649423
3619,1,1,3,0,0,22717996
3058,3,1,1,1,20,18923402
3900,3,1,1,0,20,23503813
2363,3,2,1,2,27,15610164
615,5,1,2,0,15,5553894
3488,5,4,2,0,15,22934682
2884,2,4,2,1,15,18831016
1380,1,3,3,2,27,8892991
3284,4,1,2,1,21,20708100
1339,3,4,2,2,18,10345406
2694,1,4,2,1,15,17141236
1846,1,4,2,0,0,12539321
2990,2,2,1,2,19,19290227
3384,4,1,3,2,19,21683252
1536,3,2,1,0,9,10150614
1442,4,2,3,1,1,11217634
2224,2,4,3,2,13,15630355
2834,5,4,1,0,7,20202248
3267,1,3,2,0,5,20724814
1637,3,1,1,2,27,10549755
3027,5,1,3,2,2,21265041
521,2,4,3,2,15,5362999
3920,4,4,2,0,16,25239832
2249,1,1,1,1,11,13780564
1182,3,3,3,1,26,7983574
3453,5,4,1,2,18,23044965
2333,5,3,2,0,23,15744368
2867,1,2,2,0,19,17437918
625,4,4,3,2,2,7034095
776,2,2,2,0,12,5733671
2499,4,4,3,0,15,17382952
1727,4,2,3,0,10,11999161
2741,4,4,2,2,19,19294730
1195,1,3,2,2,26,7882384
1809,1,3,1,2,15,12058318
556,2,3,1,1,19,4459271
3874,4,2,3,1,1,25266194
3734,1,3,1,2,3,24160955
518,2,2,3,0,26,3643209
3941,2,4,2,0,27,23984151
2811,4,2,2,2,24,18836404
3341,3,4,1,0,3,21925335
612,4,1,3,0,27,4163926
3898,3,1,3,1,16,24407398
1041,2,1,1,0,0,7763464
3194,1,2,3,0,0,20455221
1078,5,1,3,2,29,7580677
1588,2,1,2,1,4,10491114
3863,1,1,3,1,21,23131064
524,2,4,3,0,11,5059806
2072,4,3,3,2,5,14962869
2548,3,2,1,1,5,16652367
3458,2,1,1,1,24,20732374
2072,1,4,1,0,16,13326830
640,4,3,3,1,25,4932534
2267,5,3,3,2,21,15816993
1147,4,3,1,2,12,9217644
2735,3,4,1,1,7,18987275
3699,4,1,3,2,23,23563911
700,5,3,3,2,11,7177499
3698,1,4,2,0,14,23333258
756,2,4,1,1,18,6176917
1046,3,2,3,1,28,6492771
2741,5,4,1,0,20,18320746
3250,3,3,1,0,25,20089276
3675,4,3,1,0,19,23197519
3836,3,4,2,0,27,24048791
1301,5,3,3,2,16,10133024
1441,2,4,3,2,8,11099113
3955,2,3,1,0,20,24871308
3831,3,2,3,1,17,24388604
913,1,1,2,1,27,4841619
2514,3,2,1,1,1,17235091
1881,4,2,2,0,10,13062361
1598,2,1,2,2,22,10122335
3926,2,3,3,2,19,25218536
1409,2,1,3,2,16,9224908
687,1,4,2,2,20,5080101
2515,1,1,3,1,17,15569923
1813,5,2,2,1,14,12615599
2592,3,1,2,2,6,16800444
2630,3,3,1,0,15,16817920
1646,4,2,2,2,24,11553159
857,2,4,2,2,28,6091002
2051,1,3,3,0,0,13301928
1589,4,2,1,2,27,10595540
3483,4,4,3,1,17,22972041
2180,1,3,1,0,26,13017455
2922,3,4,3,0,21,19271783
661,2,1,2,2,7,5298183
3951,3,1,1,1,6,25550932
3929,4,4,1,1,24,25358159
3759,2,1,1,1,29,22016559
2869,5,4,1,2,1,21305507
949,4,3,3,2,11,8321861
1997,3,2,3,1,15,13075236
1536,3,4,1,2,8,11427591
2731,3,2,1,1,19,17802200
2658,1,2,1,2,10,17269036
2450,4,4,3,0,14,16649968
3055,2,1,1,0,2,19138904
1813,3,3,1,2,22,11884476
2842,3,2,1,2,20,18767848
3451,1,3,3,1,12,21925733
1738,2,2,2,0,20,10426138
1473,4,4,2,1,27,10291033
1131,5,1,3,2,12,8593620
2090,1,3,2,1,1,13656070
1550,4,2,1,1,5,11075498
3280,5,4,1,2,5,22658439
3802,3,4,3,0,11,24165400
2088,3,2,3,1,3,14017976
2868,2,2,2,2,4,18651305
3460,5,2,2,1,22,22925850
3804,3,1,1,2,29,22898610
2193,3,2,3,2,7,15183644
936,2,2,2,2,5,7450935
3328,4,1,2,0,20,20649872
2056,3,4,1,0,27,13527990
3974,1,2,1,2,2,25559499
1576,1,3,1,0,22,9639055
3884,4,4,1,1,7,26335694
1804,5,3,2,0,18,12825492
3273,2,2,3,0,20,19801772
2578,1,1,3,1,10,15785212
2884,1,1,1,1,17,17503345
682,4,1,1,1,9,5920337
3594,5,2,2,2,25,23332596
3091,5,2,1,1,27,20130141
1969,4,3,3,1,19,13536139
3645,1,1,1,1,11,22066202
3581,2,2,3,2,19,22778594
1979,1,4,1,0,27,12504848
2089,5,2,1,2,28,14713898
2087,1,2,3,0,7,12868150
1159,2,4,2,1,18,7954042
659,3,1,2,2,20,4755035
3585,1,4,1,2,15,23020290
3749,4,1,1,0,26,23022534
2959,3,4,3,2,20,19990539
1511,4,3,3,2,17,11564385
552,4,1,1,0,8,5074435
2955,4,2,3,2,3,20150577
3394,1,3,2,2,8,21313108
1545,5,1,2,1,24,10676862
1553,3,1,3,1,1,11290045
3250,2,1,3,1,8,20579575
2807,5,4,3,1,8,19795073
1728,1,1,2,1,17,10384729
3630,4,2,1,2,10,24104722
1994,2,1,3,2,12,13011881
3323,3,2,3,1,5,21588363
1989,5,2,3,0,8,13998188
1535,5,2,1,1,15,11746388
2450,2,3,3,2,3,16571130
3861,1,2,3,0,1,24393499
1349,3,4,2,1,6,10604667
853,2,1,3,0,14,5817336
1598,4,4,2,1,24,11829503
3420,3,3,1,2,5,22726858
2239,5,1,3,1,10,15437764
1964,2,2,3,0,26,11790798
1490,5,1,2,2,29,10110109
1764,5,3,1,1,19,13171880
3565,5,3,1,1,16,24003807
2384,1,4,2,1,3,15743027
3725,5,1,1,1,18,24163385
2309,4,1,1,2,6,16158804
3667,4,1,1,2,10,24098974
2841,3,4,1,1,12,19033160
2756,5,3,1,2,26,18328259
3914,5,2,1,0,25,24418724
1611,2,1,1,2,20,10297892
1317,1,4,1,0,27,7888515
2299,3,4,3,0,2,16101731
2460,5,2,2,2,13,17130506
2937,2,3,1,1,1,19521348
2872,1,1,2,2,28,16734811
3487,3,1,1,0,17,21778133
1388,3,4,1,0,4,10822303
2355,5,3,3,2,12,17165558
1680,3,1,2,0,12,10582318
1167,2,2,2,2,23,7853269
1132,3,3,3,2,23,8605006
3124,4,3,3,1,13,20455376
2142,2,4,2,0,11,14175502
636,1,4,1,2,20,4550577
2446,1,1,1,0,12,14710694
2197,5,4,2,2,17,16140893
927,5,3,1,2,12,8793922
1975,4,1,3,1,3,14152843
3159,1,1,3,2,22,18914713
3458,1,3,3,1,29,20619642
1318,1,1,2,0,21,7826396
2688,1,2,2,1,9,16746401
1606,3,2,2,1,22,10273130
2724,2,1,1,0,4,16830995
697,2,4,2,1,17,6021707
3171,4,2,2,1,7,21243854
2495,3,1,3,2,13,15935498
3238,1,2,1,1,27,19438884
3992,1,4,1,2,1,25718382
2948,5,3,3,1,27,19297061
970,5,1,1,0,7,7762130
2765,4,1,2,0,15,18006144
2448,1,1,1,1,6,14963154
1428,4,1,3,2,2,10651074
2510,3,1,1,1,28,15513317
3179,2,1,3,2,3,20520547
3498,1,4,2,1,28,21213782
1405,3,3,2,0,6,9997868
2722,1,4,3,0,3,17347738
522,5,4,2,2,8,6030705
734,4,3,2,1,22,5687099
3584,5,4,1,2,16,24049879
1624,2,2,2,0,16,9937962
1428,5,4,3,2,19,10881109
1022,1,1,2,1,13,6498137
2308,5,2,1,2,13,16060322
930,1,2,3,1,28,4935817
1292,2,3,2,1,24,8495499
2129,5,4,2,0,12,15471009
2236,4,4,2,1,3,16596750
1032,4,2,3,1,12,8192050
3526,4,4,1,1,20,23234272
2246,5,4,3,2,16,16202240
2175,5,3,3,0,14,15623373
1816,5,2,1,2,29,12559426
3357,1,1,3,2,17,20985276
1412,2,2,3,0,10,9745864
1624,4,3,2,2,3,12326359
2025,1,3,3,2,27,13032139
1827,4,3,2,1,19,12991438
3418,1,4,3,2,10,22242202
3087,5,2,2,0,9,20596558
1523,4,4,2,2,21,11729112
2076,5,4,2,1,12,15440614
1878,4,2,1,2,21,12809238
3874,3,3,3,0,7,24501988
2019,1,1,3,1,27,11246070
2181,3,1,3,2,12,14083491
2497,1,2,1,0,8,15946564
726,2,2,2,0,29,3829659
1759,4,3,3,2,0,13654240
1372,2,2,1,2,0,9890474
1391,2,2,1,1,14,9732675
1978,1,3,3,2,21,12958210
1536,3,3,2,1,3,11014113
2757,5,4,1,2,26,18890929
3288,1,2,3,0,19,20044199
896,5,1,2,0,0,7198736
1623,2,2,1,0,24,10163704
2578,5,1,1,0,11,17562213
3445,3,1,3,1,10,22310624
1148,1,1,3,0,18,6390345
828,3,4,2,1,14,6614571
3737,3,3,3,1,20,23569270
1982,1,3,3,1,9,13143022
1451,3,4,2,2,0,11360334
2505,4,3,3,1,23,16946084
2516,4,4,2,2,2,18325678
3671,4,2,2,1,13,24198568
3168,5,4,2,2,14,22098230
2378,3,3,3,2,0,16945780
1696,1,3,2,0,9,11410732
2272,1,2,3,1,21,13774433
661,5,4,2,2,0,7357405
2251,1,2,3,0,14,14190963
1275,4,1,2,1,2,9573617
3834,3,4,1,0,20,23988104
2327,1,2,1,2,19,14612257
2821,1,2,1,0,22,17076273
3574,2,3,2,0,21,22508065
1551,2,4,3,1,11,11482360
2873,2,1,2,2,18,17822583
1439,3,1,2,1,15,9706769
3720,4,4,2,1,26,23775729
1039,4,4,2,0,7,8736900
3035,4,2,3,2,23,19347743
1321,3,3,2,1,13,10054299
1961,3,3,1,2,17,13295708
1588,2,3,1,1,22,10137005
855,1,4,1,0,29,5352891
3823,5,3,2,1,0,26547503
734,5,2,3,1,1,7163853
2774,1,4,3,1,23,17730835
2048,2,4,3,2,11,14393873
3884,1,3,2,0,16,24024375
2596,1,1,3,2,1,17009079
617,5,1,1,1,27,4675468
2601,2,2,3,0,16,16245779
2173,3,3,2,2,20,14479373
3112,5,3,2,1,6,21234531
1567,3,4,3,0,5,11086600
2600,2,4,2,0,5,17438467
1057,1,3,3,1,21,6600590
3673,4,4,3,0,7,24506298
2315,4,3,1,0,4,16618376
2505,2,2,2,2,14,15904130
3415,4,4,1,0,25,21670047
897,3,3,2,2,6,8172177
3709,4,4,3,2,2,25489646
1174,2,2,2,2,24,7315343
886,2,4,3,2,9,7111258
2658,3,3,2,0,2,17998791
3161,4,4,1,0,29,20813899
2564,4,4,1,2,13,18513298
3753,1,3,3,0,21,22320268
1383,5,1,1,2,2,11332337
1040,2,4,3,2,0,9089100
670,1,4,3,2,0,5773306
2956,2,2,3,1,18,18193687
1239,1,1,2,0,3,8458254
1901,5,2,3,0,29,13004479
3759,1,3,1,2,1,24267095
3405,2,3,2,0,24,20893380
2777,4,2,1,2,10,18450104
618,2,4,3,0,23,4348250
3727,3,1,3,2,11,24041877
3331,3,2,1,2,12,21679467
3012,3,2,2,1,15,19595138
2651,3,3,1,2,15,17838726
3245,5,4,3,1,18,21830541
2495,4,1,2,0,22,15975870
2205,4,2,3,0,19,14409640
2222,2,1,3,1,20,14148963
2722,1,1,1,0,19,15895419
3292,2,2,3,1,8,21080322
2197,2,1,1,0,15,13755738
1944,2,3,2,1,26,12485377
3705,2,4,3,1,6,23759372
3962,4,4,3,2,12,26051722
2259,1,4,2,0,3,15062720
2024,2,3,1,2,12,13659973
1164,4,3,3,1,7,9193332
532,2,3,2,2,1,5756593
2602,3,4,3,1,6,18017404
3066,2,1,1,0,10,18925932
3303,2,3,1,0,16,20538882
2559,5,2,1,0,23,17110888
2051,3,3,1,1,28,12890706
1219,1,2,2,2,13,8237654
3102,2,4,3,0,27,19151078
2920,1,2,2,1,29,16840856
983,3,3,1,2,12,8121355
1472,2,3,1,1,14,10339370
3799,5,1,1,1,21,24284271
3170,4,4,1,0,27,20554903
806,5,2,3,1,20,6531270
956,5,4,1,1,24,7560137
2707,4,3,3,2,8,19197437
830,4,1,1,0,2,7222295
3323,4,3,3,1,24,21812047
724,2,3,3,1,12,5718636
3530,1,3,1,2,12,22440707
3276,1,2,2,1,8,20402094
1979,4,3,2,1,17,14072289
3616,5,4,2,1,4,24549053
3785,3,4,2,1,10,24535101
1582,4,1,2,1,1,11571130
1143,5,4,1,2,16,10154040
1115,5,3,1,1,22,8958574
694,2,3,1,1,19,4860610
988,2,4,1,1,20,6924877
2704,1,1,1,1,3,16811802
3157,1,1,1,0,21,18901699
1749,3,4,3,0,26,11467142
2959,3,2,3,0,17,18546033
3776,3,2,1,0,23,23528413
1602,3,2,1,2,19,10647070
1647,5,2,3,0,7,11871463
3018,5,4,3,2,18,20533513
1741,1,1,1,0,11,10567927
1015,2,3,3,2,27,6884747
2125,2,3,2,0,10,14098180
1627,4,4,2,1,15,11877560
892,5,3,2,0,4,7800583
1130,3,2,3,0,27,7677871
2347,3,1,1,0,2,15130304
3155,4,4,1,1,11,21513336
1479,2,1,1,2,14,9990797
933,3,4,3,2,15,7821645
3902,2,4,3,1,12,25243828
3714,4,4,2,0,6,24481128
3087,2,4,3,0,14,19571336
777,2,1,2,0,2,5707785
732,2,3,2,2,11,6442441
2052,3,4,1,2,7,14847679
2094,1,2,3,1,24,12120258
1613,5,4,1,1,28,11546103
3770,2,1,1,2,11,23729190
2909,2,4,3,0,17,18643742
525,2,2,3,0,2,3987606
3596,1,1,2,0,11,21670843
1917,4,4,2,0,28,12719113
3054,3,2,2,1,22,18860465
3872,1,1,2,1,20,23164929
3910,2,4,1,2,25,25128289
2814,1,2,1,1,22,16869823
960,1,1,3,0,1,5999628
3003,1,4,2,2,13,19933322
3931,4,1,2,1,13,24966929
1591,5,2,2,1,3,12521245
1506,3,4,1,1,16,10399635
3410,4,4,3,1,14,22910806
3983,4,4,1,1,15,25711409
2494,5,2,3,0,4,17043828
990,4,3,3,0,23,6808541
1572,1,4,1,0,16,9790022
3111,1,2,1,1,22,18385064
3673,2,1,3,2,6,23005399
715,4,1,1,0,22,5554392
2223,2,2,1,0,14,13759126
2092,3,3,3,1,16,13626946
3106,1,2,3,2,11,19707904
658,3,1,2,0,10,5335673
3036,5,1,1,0,18,19245622
1185,1,4,3,2,10,9152060
3813,3,3,1,1,1,25177658
3341,5,2,1,2,14,22311589
2276,3,1,3,1,4,15607841
2552,5,1,2,0,17,16913568
2343,5,1,3,2,28,15335755
2908,1,2,3,2,29,17544063
3006,2,2,1,0,20,18156649
2795,5,3,2,0,20,19088339
2089,5,4,3,1,15,15178861
2196,1,4,1,0,3,14554963
3493,2,4,3,0,26,21856645
2969,4,1,1,2,22,19576388
2446,4,4,3,1,9,17282087
2562,2,1,2,0,21,15331320
3283,3,3,3,2,1,21762927
1645,1,1,1,0,14,9505593
2824,2,3,3,0,3,18300230
2081,4,3,2,0,28,13231352
3000,5,4,2,0,15,20013266
3961,4,4,2,1,29,25027825
3865,5,1,2,2,26,24372600
3145,1,2,1,2,6,20076700
2993,5,4,3,0,24,19900821
2757,2,4,2,2,24,18328499
3261,5,2,3,0,11,21735259
2849,3,2,1,2,2,18953149
2432,2,4,3,1,16,15791307
3794,1,2,3,1,8,23836044
2257,2,1,2,2,7,15193642
2550,3,3,2,0,22,16230561
1489,1,3,1,0,5,10432540
2041,4,4,3,0,29,13800633
1616,3,4,1,0,14,11309218
3067,1,1,1,1,9,19381524
3999,5,2,1,0,22,25304584
992,2,4,2,0,26,7108902
3806,1,3,2,0,24,23193386
1119,2,1,3,0,5,7968203
3732,5,1,3,1,14,23932588
2878,1,2,3,2,29,17413754
2880,4,4,2,2,13,20295356
2597,3,4,2,0,25,16353411
2046,1,1,1,0,18,12154253
1362,5,3,2,2,12,11015979
2191,1,4,1,1,13,14701610
2105,2,3,1,1,2,14523489
2819,1,1,2,1,3,17483565
1079,4,4,1,1,25,8403639
2390,1,3,1,1,28,14921058
1775,3,1,3,1,13,11702044
3107,1,3,1,1,13,19492836
3243,2,4,2,1,25,20291268
2355,1,2,2,1,7,15143595
3661,4,3,1,0,9,24393792
2993,5,2,3,1,8,20152636
3564,1,4,2,0,13,22433140
1855,1,2,2,2,7,12626677
1662,3,1,3,0,10,11366585
856,4,2,1,2,9,7125321
2124,5,3,2,0,17,14339562
2821,2,3,1,2,3,18635306
3590,1,2,1,0,3,22237466
2506,5,1,1,0,11,16519708
2858,2,4,1,2,17,18706545
1369,4,2,2,1,28,9172914
1385,4,3,3,1,7,10431935
2501,5,3,2,1,2,18258969
2701,2,2,3,1,17,16784692
1913,4,2,1,1,6,14085261
1783,5,2,3,0,0,13053644
1119,4,4,1,1,21,8803522
1382,4,3,2,0,12,9710340
1296,4,3,2,2,28,9469684
2672,3,3,3,1,2,18653127
3925,2,4,1,1,28,24058937
1796,5,1,1,1,2,12957144
1118,5,3,3,1,14,9373127
2334,2,3,1,0,20,14873103
744,2,1,1,0,29,3816834
3395,2,4,1,0,18,21572542
2997,2,1,2,2,27,18366480
1429,1,1,2,0,3,9384285
1770,5,1,2,1,12,13037438
1019,1,1,1,2,12,6340658
3712,4,4,2,2,14,24632464
2909,4,4,1,1,18,19292044
507,5,1,1,1,15,4629674
3025,4,2,3,1,6,19990408
3923,2,2,1,1,2,25171291
2519,1,2,2,0,29,14983340
994,2,2,2,2,25,7015839
2129,4,3,1,1,19,14141186
3380,1,4,2,0,1,21370653
3998,2,4,1,1,17,25280647
1562,5,1,3,0,24,10745621
3140,2,3,1,1,10,20047426
686,4,1,1,1,0,5944104
3301,1,1,3,1,15,20326215
2377,5,4,2,0,16,16739823
2640,1,3,3,1,15,16908354
585,5,2,3,0,9,6053270
3615,1,4,1,0,16,22979332
636,4,3,1,2,29,5216417
2968,5,3,3,0,2,20823887
2621,3,4,2,0,17,17032653
2136,1,4,3,0,18,13827983
3727,1,1,2,0,13,22741975
3826,2,1,3,0,20,22968720
2718,5,1,3,2,24,18341875
2251,3,2,2,1,1,15581263
2717,4,4,3,2,11,18769418
2287,2,3,1,2,10,15737468
1371,3,4,3,1,29,9433914
2869,5,3,1,0,16,19157227
3003,3,2,2,1,26,18846044
1443,1,4,2,0,5,10125027
2126,1,3,1,1,18,13816780
3337,2,3,3,2,12,21393449
3160,5,1,1,0,6,20927565
3726,5,2,1,2,21,24234580
3436,3,4,2,0,10,22281891
848,2,1,1,1,6,5814096
2176,5,2,3,1,12,15511983
1696,1,1,1,1,12,10311389
509,3,4,2,1,20,5124607
3287,4,3,3,1,0,22472038
3836,1,4,2,2,29,23624825
1961,2,2,1,2,18,12380938
3818,5,4,1,0,18,24907105
1166,1,2,2,2,22,7318793
3093,4,1,2,0,14,19710962
2022,4,2,3,0,13,13661764
2676,2,3,2,2,28,16495559
1100,1,3,2,2,2,8766953
3152,3,3,1,0,26,20093991
826,1,1,1,2,20,5401773
1479,4,2,2,2,19,10693855
2951,2,1,2,2,3,18851921
1128,2,4,1,1,28,7372536
2129,3,4,3,1,6,14827125
3930,2,4,3,0,0,25845480
3265,2,4,3,2,22,21388141
3588,2,3,3,0,23,21838227
773,2,2,1,2,18,5254322
1184,2,3,2,1,2,9229053
615,4,2,3,2,19,5060717
1360,1,2,1,2,14,9120975
2503,5,1,2,2,12,17318292
1192,2,4,3,1,21,8649311
3662,5,2,2,1,13,24555923
1605,5,4,3,1,6,12463068
2871,4,4,2,0,0,19932294
3508,2,4,3,2,12,23158135
2661,5,3,3,1,3,18994878
2292,2,4,2,0,11,15411460
3629,3,2,2,1,6,23297054
653,3,3,2,2,26,4881048
2400,3,4,1,0,1,16533718
1927,5,1,1,1,16,13508012
1789,3,4,2,1,0,13365468
814,4,4,1,0,25,5967430
1564,4,3,3,0,13,11725239
604,5,2,2,0,29,5116059
2424,2,4,1,0,21,15775923
2413,1,3,2,0,27,13980239
1716,2,3,3,1,20,11586345
1924,2,2,3,0,0,13329404
3849,2,3,1,0,25,23399420
2901,2,2,3,2,2,19108693
3563,1,1,2,1,10,21905060
2272,3,4,1,2,6,15797696
2460,2,3,2,1,27,15558718
3280,4,1,2,1,24,20305277
2103,5,3,2,1,28,14857500
1208,5,3,3,0,8,9703592
3827,4,1,2,2,21,24025009
1150,2,3,3,1,2,8612981
3371,1,3,2,1,0,21692110
1446,3,1,3,1,18,9915182
1160,5,3,3,2,25,8800991
2646,3,2,3,1,1,17880679
3135,1,3,2,2,26,19307074
2829,5,4,2,2,20,20074004
2950,3,3,3,0,23,18914173
1632,1,4,2,1,4,11731350
1199,3,4,3,1,16,8655683
2746,2,3,2,2,18,17563773
3874,1,1,3,2,27,23134987
2538,3,2,3,0,4,17226868
2874,2,2,1,1,22,18134416
2701,2,3,2,2,20,17743795
1051,1,1,2,1,13,6899501
904,4,1,1,1,9,7255103
961,5,2,3,1,20,8087789
2679,1,1,3,2,6,16578726
3338,2,3,1,1,28,20934495
1373,2,3,1,2,7,9869243
583,1,1,3,0,29,3223481
1922,4,3,2,0,7,13721910
3301,5,4,1,2,6,23125497
3175,3,2,1,1,12,20301577
3680,1,3,1,0,13,22269875
720,5,1,1,0,18,5432139
3100,5,2,1,2,10,21615813
1891,2,3,1,2,1,13656492
3718,3,2,3,2,16,23927220
611,1,1,3,2,5,4960448
1114,2,4,1,2,28,7458311
2081,2,4,3,2,8,14671179
3471,4,3,2,2,18,22795110
974,5,4,2,1,4,8949487
3383,1,3,1,1,8,21511838
2413,1,2,2,1,29,14419583
770,1,3,2,1,29,4993380
2968,2,3,3,0,24,18097340
2420,4,3,3,1,6,16682601
3254,3,4,3,0,29,20814281
1890,2,3,3,0,3,12612566
3851,3,1,2,0,26,23639790
3854,4,3,1,2,17,24813513
539,5,2,3,0,17,4719010
2482,1,1,2,0,19,14383943
2736,3,2,3,0,16,17086100
3735,2,2,2,2,29,22702625
1493,3,2,3,1,3,10446915
2512,5,1,1,1,27,16683222
3083,1,1,3,0,29,17286877
3575,3,4,1,0,26,22728185
789,5,1,3,1,21,6324739
2980,2,3,3,1,15,19128136
3018,4,2,3,1,21,19414885
3752,2,4,2,1,22,23434019
3819,1,1,2,0,4,23256533
3175,2,2,1,0,8,20404393
778,2,1,1,0,1,5840264
3424,2,4,2,1,1,23194697
1080,2,1,1,2,3,7530091
1362,1,1,1,1,19,8430312
753,5,2,2,1,19,5934552
680,3,3,2,2,16,5544354
1180,4,1,2,2,19,8197275
1324,3,4,2,1,27,9134826
1199,3,1,3,2,20,7927901
3113,4,1,2,2,24,20117896
1849,1,3,1,2,18,12114626
1880,4,2,3,1,2,13206105
2173,1,4,3,1,29,13815234
3227,3,2,1,2,4,21817172
2938,1,2,3,0,9,17751301
2138,5,2,1,2,5,16171736
2457,4,1,3,2,2,16960144
3656,5,3,3,1,16,24228126
3888,3,1,1,0,9,23892679
711,4,4,1,2,23,6015421
2038,3,3,1,0,11,13312173
883,5,2,1,1,0,8479331
2214,3,3,2,0,17,14344009
841,4,4,2,1,18,6734182
2338,4,1,1,2,21,15441397
